"Codigo";"Titulo";"Autor";"Editor";"Proveedor";"Tema";"COLECCION";"Cod.Barra";"ISBN";"Ubicacion";"Deposito";"Repos.";"Cant.Propio";"Cant.Terceros";"Cant.Reservados";"Cant.Total";"Ultima Venta";"Dep 1";"Dep 2";"Dep 3";"Dep 4";"Dep 5";"Dep 6";"Dep 7";"Dep 8";"Dep 9";"Dep 10";"Dep 11 Con";"PVP";"Accesorios";"Codigo Prov";""                                                                                                                                                                                              
9788432317408;"DE CRIADA A EMPLEADA                              ";"WIKANDER, ULLA      ";"SIGLO XXI ESPAÑA    ";"AKAL                ";"GENERO-FEMINISMO    ";"ML                  ";09788432317408;"9788432317408";"                   ";"TODOS               ";               0;               0;              1 ;               0;              1 ;"07/08/2019";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2650.00;"NO DEFINIDO ";"             ";" "             
0008497841894;"DE CUERPO Y ALMA                                  ";"CYRULNIK            ";"GEDISA              ";"EDITORIAL CELTIA S.A";"PSICOLOGIA Y PSICOAN";"ML                  ";09788497841894;"9788497841894";"                   ";"TODOS               ";               0;              6 ;               0;               0;              6 ;"00/00/0000";       6;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1961.00;"NO DEFINIDO ";"             ";" "             
9789505188529;"DE GUERRA Y MUERTE TEMAS DE ACTUALIDAD Y OTROS    ";"FREUD, SIGMUND      ";"AMORRORTU EDITORES  ";"AMORRORTU EDITORES S";"PSICOLOGIA Y PSICOAN";"ML                  ";09789505188529;"9789505188529";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"17/05/2021";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   770.00;"NO DEFINIDO ";"             ";" "             
0009500397773;"DE LA CAUSA PRINCIPIO Y UNO/L O.M.P.              ";"BRUNO, G            ";"LOSADA              ";"LOSADA S.A.         ";"A CATALOGAR         ";"ML                  ";09789500397773;"9789500397773";"                   ";"TODOS               ";               0;             11 ;              2 ;               0;             13 ;"05/01/2021";      13;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1400.00;"NO DEFINIDO ";"             ";" "             
9786070307232;"DE LA CRITICA INSTITUCIONAL A LA INSTITUCION DE LA";"FRASER, A.          ";"SIGLO XXI (ARGENTINA";"SIGLO VEINTIUNO EDIT";"POLITICA            ";"ML                  ";09786070307232;"9786070307232";"                   ";"TODOS               ";               0;               0;              1 ;               0;              1 ;"00/00/0000";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2350.00;"NO DEFINIDO ";"             ";" "             
9788446019770;"DE LA ESCLAVITUD AL TRABAJO ASALARIADO -45- ENC.  ";"MOULIER BOUTANG     ";"AKAL                ";"AKAL                ";"ECONOMIA            ";"ML                  ";09788446019770;"9788446019770";"                   ";"TODOS               ";               0;               0;              1 ;               0;              1 ;"13/04/2017";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  7190.00;"NO DEFINIDO ";"             ";" "             
9789873831485;"DE LA FABRICA A LA METROPOLIS                     ";"NEGRI, ANTONIO      ";"CACTUS              ";"COMA CUATRO         ";"FILOSOFIA           ";"ML                  ";09789873831485;"9789873831485";"                   ";"TODOS               ";               0;               0;              4 ;               0;              4 ;"01/07/2021";       4;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   990.00;"NO DEFINIDO ";"             ";" "             
9789501298734;"DE LA INFANCIA A LA ADOLESCENCIA                  ";"MILLER, J.A.        ";"PAIDOS              ";"PLANETA ARGENTINA S.";"PSICOLOGIA Y PSICOAN";"ML                  ";09789501298734;"9789501298734";"                   ";"TODOS               ";               0;               0;              3 ;               0;              3 ;"00/00/0000";       3;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1500.00;"NO DEFINIDO ";"             ";" "             
9789500378437;"DE LA MONARQUIA O.M.P *57*                        ";"DANTE               ";"LOSADA              ";"LOSADA S.A.         ";"FILOSOFIA           ";"ML                  ";09789500378437;"9789500378437";"                   ";"TODOS               ";               0;             15 ;               0;               0;             15 ;"05/07/2021";      15;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1400.00;"NO DEFINIDO ";"             ";" "             
0000000030378;"DE LA MONARQUIA/L              *35*               ";"DANTE               ";"LOSADA              ";"LOSADA S.A.         ";"FILOSOFIA           ";"ML                  ";09789500303781;"9789500303781";"                   ";"TODOS               ";               0;               0;              7 ;               0;              7 ;"18/10/2017";       7;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   800.00;"NO DEFINIDO ";"             ";" "             
0000001010692;"DE LA PSICOSIS PARANOICA EN SUS RELAC.CON LA      ";"LACAN, JAQUES       ";"SIGLO XXI ESPAÑA    ";"SIGLO VEINTIUNO EDIT";"PSICOLOGIA Y PSICOAN";"ML                  ";09789682305382;"9789682305382";"                   ";"TODOS               ";               0;              4 ;              2 ;               0;              6 ;"28/02/2015";       5;       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;  3600.00;"NO DEFINIDO ";"             ";" "             
9789876303705;"DE LA RESISTENCIA A LA INCIDENCIA                 ";"SEGURA,M.S.         ";"UNIVERSIDAD NACIONAL";"CIRAOLO GUSTAVO     ";"COMUNICACION        ";"ML                  ";09789876303705;"9789876303705";"                   ";"TODOS               ";               0;               0;              3 ;               0;              3 ;"00/00/0000";       3;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   405.00;"NO DEFINIDO ";"             ";" "             
0008495142066;"DE LA TIERNA EDAD                                 ";"LARBAUD, VALERY     ";"ICI                 ";"LOS LIBROS DE ORFEO ";"LITERATURA UNIVERSAL";"ML                  ";09788495142061;"9788495142061";"                   ";"TODOS               ";               0;              2 ;               0;               0;              2 ;"00/00/0000";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1200.00;"NO DEFINIDO ";"             ";" "             
9789500399807;"DE LA TIERRA A LA LUNA (GRANDES CLASICOS)         ";"VERNE JULIO         ";"LOSADA              ";"LOSADA S.A.         ";"A CATALOGAR         ";"ML                  ";09789500399807;"9789500399807";"                   ";"TODOS               ";               0;             13 ;               0;               0;             13 ;"30/07/2021";      13;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1200.00;"NO DEFINIDO ";"             ";" "             
9789505181360;"DE LOCURAS PRIVADAS                               ";"GREEN, ANDRE        ";"AMORRORTU EDITORES  ";"AMORRORTU EDITORES S";"PSICOLOGIA Y PSICOAN";"ML                  ";09789505181360;"9789505181360";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"04/05/2021";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1960.00;"NO DEFINIDO ";"             ";" "             
9789500392150;"DE LOS DELITOS Y DE LAS PENAS  *19*  (O.M.P)      ";"BECCARIA            ";"LOSADA              ";"LOSADA S.A.         ";"FILOSOFIA           ";"ML                  ";09789500392150;"9789500392150";"                   ";"TODOS               ";               0;             66 ;              7 ;               0;             73 ;"21/07/2021";      73;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1000.00;"NO DEFINIDO ";"             ";" "             
9789873743863;"DE PARTE DE LAS COSAS- PROEMIOS                   ";"PONGE               ";"EL CUENCO DE PLATA S";"EL CUENCO DE PLATA S";"POESIA              ";"ML                  ";09789873743863;"9789873743863";"                   ";"TODOS               ";               0;               0;              4 ;               0;              4 ;"18/12/2018";       4;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1050.00;"NO DEFINIDO ";"             ";" "             
0009500396455;"DE PROFUNDIS/L 70 ANIVERSARIO                     ";"WILDE, O            ";"LOSADA              ";"LOSADA S.A.         ";"LITERATURA UNIVERSAL";"ML                  ";09789500396455;"9789500396455";"                   ";"TODOS               ";               0;             35 ;               0;               0;             35 ;"02/03/2021";      35;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   800.00;"NO DEFINIDO ";"             ";" "             
9789877387940;"DE PRONTO OIGO LA VOZ DEL AGUA                    ";"KAWAKAMI, HIROMI    ";"ALFAGUARA           ";"RANDOM HOUSE        ";"LITERATURA UNIVERSAL";"ML                  ";09789877387940;"9789877387940";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"00/00/0000";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1399.00;"NO DEFINIDO ";"             ";" "             
9788416854455;"DE REGRESO A LA NATURALEZA                        ";"THOMPSON, CLAIRE    ";"SIRUELA             ";"GRUPAL              ";"AUTOAYUDA Y SUPERACI";"ML                  ";09788416854455;"9788416854455";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"00/00/0000";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2390.00;"NO DEFINIDO ";"             ";" "             
9788478449460;"DE REPENTE EN LO PROFUNDO DEL BOSQUE              ";"AMOS OZ             ";"SIRUELA             ";"GRUPAL              ";"SIN CATALOGAR       ";"ML                  ";09788478449460;"9788478449460";"                   ";"TODOS               ";               0;               0;              1 ;               0;              1 ;"00/00/0000";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2200.00;"NO DEFINIDO ";"             ";" "             
9789874936226;"DE RERUM NATURA                                   ";"LUCRECIO CARO, TITO ";"LAS CUARENTA        ";"CIRAOLO GUSTAVO     ";"FILOSOFIA           ";"ML                  ";09789874936226;"9789874936226";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"12/01/2021";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  3300.00;"NO DEFINIDO ";"             ";" "             
0009876090291;"DE SAPOS A PRINCIPES                              ";"GRINDER BANDLER, L  ";"NUEVO EXTREMO       ";"NUEVO EXTREMO EDITOR";"AUTOAYUDA Y SUPERACI";"ML                  ";09789876090292;"9789876090292";"                   ";"TODOS               ";               0;              1 ;               0;               0;              1 ;"22/02/2021";       0;       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1090.00;"NO DEFINIDO ";"             ";" "             
0000003761120;"DE UN MOMENTO A OTRO  *356*                       ";"ALBERTI, RAFAEL     ";"CATEDRA             ";"DISTRIBUCIONES AMERI";"TEATRO              ";"ML                  ";09788437611204;"9788437611204";"                   ";"TODOS               ";               0;              2 ;               0;               0;              2 ;"00/00/1900";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2160.00;"NO DEFINIDO ";"             ";" "             
9789879164181;"DE UN MUNDO A OTRO                                ";"BIOY CASARES, A.    ";"TEMAS GRUPO EDITOR  ";"CUSPIDE             ";"LITERATURA ARGENTINA";"ML                  ";09789879164181;"9789879164181";"                   ";"TODOS               ";               0;             35 ;               0;               0;             35 ;"26/05/2018";      35;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   600.00;"NO DEFINIDO ";"             ";" "             
9788416087150;"DE VUELTA A CASA                                  ";"LEE, MAUREEN        ";"MAEVA               ";"EDICIONES OCEANO S.A";"LITERATURA UNIVERSAL";"ML                  ";09788416087150;"9788416087150";"                   ";"TODOS               ";               0;               0;              3 ;               0;              3 ;"00/00/0000";       3;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1130.00;"NO DEFINIDO ";"             ";" "             
9788474329773;"DEBATES DE LA DIETA RENANA, LOS                   ";"MARX, KARL          ";"GEDISA              ";"EDITORIAL CELTIA S.A";"FILOSOFIA           ";"ML                  ";09788474329773;"9788474329773";"                   ";"TODOS               ";               0;              3 ;               0;               0;              3 ;"16/02/2018";       3;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1713.00;"NO DEFINIDO ";"             ";" "             
0009500363151;"DECADENCIA - A LA GRIEGA                          ";"BERKOFF, STEVEN     ";"LOSADA              ";"LOSADA S.A.         ";"TEATRO              ";"ML                  ";09789500363150;"9789500363150";"                   ";"TODOS               ";               0;             13 ;               0;               0;             13 ;"20/10/2020";      13;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1000.00;"NO DEFINIDO ";"             ";" "             
9789500393652;"DECAMERON /L *GRANDES CLASICOS*                   ";"BOCCACCIO, GIOVANNI ";"LOSADA              ";"LOSADA S.A.         ";"LITERATURA UNIVERSAL";"ML                  ";09789500393652;"9789500393652";"                   ";"TODOS               ";               0;              4 ;               0;               0;              4 ;"03/08/2021";       4;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1400.00;"NO DEFINIDO ";"             ";" "             
0009682936527;"DECIR LA DIFERENCIA FRANCOFONIA A TRAVES DE SU PRO";"LOPEZ MORALES, L    ";"                    ";"LOSADA S.A.         ";"CRITICA LITERARIA   ";"ML                  ";09789682936524;"9789682936524";"                   ";"TODOS               ";               0;              3 ;               0;               0;              3 ;"00/00/1900";       3;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1870.00;"NO DEFINIDO ";"             ";" "             
9788437629650;"DECIR SI LA MALASANGRE                            ";"GAMBARO, G          ";"CATEDRA             ";"LOSADA S.A.         ";"TEATRO              ";"ML                  ";09788437629650;"9788437629650";"                   ";"TODOS               ";               0;              4 ;               0;               0;              4 ;"10/05/2021";       4;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2800.00;"NO DEFINIDO ";"             ";" "             
9788430954438;"DECISIONES PELIGROSAS? UNA BIOETICA DESAFIANTE    ";"SAVULESCU           ";"TECNOS              ";"LOSADA S.A.         ";"LITERATURA UNIVERSAL";"ML                  ";09788430954438;"9788430954438";"                   ";"TODOS               ";               0;              2 ;               0;               0;              2 ;"00/00/0000";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  4320.00;"NO DEFINIDO ";"             ";" "             
9788439734031;"DECLARACION                                       ";"SONTAG              ";"RANDOM HOUSE        ";"RANDOM HOUSE        ";"CUENTOS             ";"ML                  ";09788439734031;"9788439734031";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"03/05/2019";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1549.00;"NO DEFINIDO ";"             ";" "             
9789500392334;"DEFENSA DE SOCRATES/CRITON   (O.M.P.)  *13*       ";"PLATON              ";"LOSADA              ";"LOSADA S.A.         ";"FILOSOFIA           ";"ML                  ";09789500392334;"9789500392334";"                   ";"TODOS               ";               0;             19 ;               0;               0;             19 ;"02/03/2020";      19;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1200.00;"NO DEFINIDO ";"             ";" "             
9788492517206;"DEFENSA SICILIANA,LA                              ";"EMMS,J.             ";"SIN ASIGNACION      ";"CONTINENTE S.R.L.   ";"AJEDREZ             ";"ML                  ";09788492517206;"9788492517206";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"15/10/2020";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2291.00;"NO DEFINIDO ";"             ";" "             
0008420670863;"DEFINICION DEL ARTE MODERNO, LA                   ";"BARR, ALFRED        ";"ALIANZA ESPAÑA      ";"LOSADA S.A.         ";"ARTE                ";"ML                  ";00008420670863;"8420670863   ";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"19/05/2021";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  3000.00;"NO DEFINIDO ";"             ";" "             
9789871888221;"DEGAS GRANDES PINTORES                            ";"LA NACION           ";"SIN ASIGNACION      ";"LOSADA S.A.         ";"ARTE                ";"ML                  ";09789871888221;"9789871888221";"                   ";"TODOS               ";               0;              2 ;               0;               0;              2 ;"14/12/2020";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   300.00;"NO DEFINIDO ";"             ";" "             
9788433998798;"DEGENERADO                                        ";"HARWICZ,A.          ";"ANAGRAMA            ";"RIVERSIDE AGENCY S.A";"NOVELAS             ";"ML                  ";09788433998798;"9788433998798";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"08/05/2021";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1195.00;"NO DEFINIDO ";"             ";" "             
9993979000068;"DEGUSTACION POETICA - CAJA CON TRES LIBROS        ";"                    ";"SIN ASIGNACION      ";"LOSADA S.A.         ";"POESIA              ";"ML                  ";00000000000000;"9993979000068";"                   ";"TODOS               ";               0;              1 ;               0;               0;              1 ;"00/00/0000";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2600.00;"NO DEFINIDO ";"             ";" "             
9788426416452;"DEJA QUE LA VIDA LLUEVA SOBRE MI                  ";"AMAT, N             ";"LUMEN               ";"RANDOM HOUSE        ";"LITERATURA UNIVERSAL";"ML                  ";09788426416452;"9788426416452";"                   ";"TODOS               ";               0;              1 ;               0;               0;              1 ;"00/00/0000";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1960.00;"NO DEFINIDO ";"             ";" "             
0084933473435;"DEL AIRE AL AIRE                                  ";"GUEDEA, ROGELIO     ";"THULE EDICIONES     ";"LOSADA S.A.         ";"LITERATURA UNIVERSAL";"ML                  ";09788493373436;"9788493373436";"                   ";"TODOS               ";               0;              4 ;               0;               0;              4 ;"00/00/0000";       4;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1200.00;"NO DEFINIDO ";"             ";" "             
0008470304178;"DEL EDIPO AL SUEÑO                                ";"MANCIA, MAURO       ";"BIBLIOTECA NUEVA    ";"LOSADA S.A.         ";"PSICOLOGIA Y PSICOAN";"ML                  ";09788470304170;"9788470304170";"                   ";"TODOS               ";               0;              6 ;              7 ;               0;             13 ;"16/08/2019";      13;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   680.00;"NO DEFINIDO ";"             ";" "             
9789500392594;"DEL ENTE Y LA ESENCIA/DEL REINO *22* (O.M.P)      ";"AQUINO, SANTO T.    ";"LOSADA              ";"LOSADA S.A.         ";"FILOSOFIA           ";"ML                  ";09789500392594;"9789500392594";"                   ";"TODOS               ";               0;             11 ;               0;               0;             11 ;"08/07/2021";      11;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1000.00;"NO DEFINIDO ";"             ";" "             
9788446044567;"DEL ESCRIBANO A LA BIBLIOTECA                     ";"BOUZA ALVAREZ,F.    ";"AKAL                ";"AKAL                ";"HISTORIA            ";"ML                  ";09788446044567;"9788446044567";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"00/00/0000";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  3040.00;"NO DEFINIDO ";"             ";" "             
0009500395069;"DEL ESPIRITU DE LAS LEYES/L(O.M.P) *2             ";"MONTESQUIEU         ";"LOSADA              ";"LOSADA S.A.         ";"FILOSOFIA           ";"ML                  ";09789500395069;"9789500395069";"                   ";"TODOS               ";               0;              9 ;               0;               0;              9 ;"01/07/2021";       9;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2400.00;"NO DEFINIDO ";"             ";" "             
9789501518696;"DEL GIN TONIC A LA MEDITACION                     ";"GOYOAGA, BEATRIZ    ";"VERGARA             ";"RANDOM HOUSE        ";"BIOGRAFIAS Y AUTOBIO";"ML                  ";09789501518696;"9789501518696";"                   ";"TODOS               ";               0;               0;              5 ;               0;              5 ;"00/00/0000";       5;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1299.00;"NO DEFINIDO ";"             ";" "             
9789500373517;"DEL GOBIERNO DE LOS PRINCIPES                     ";"AQUINO              ";"LOSADA              ";"LOSADA S.A.         ";"FILOSOFIA           ";"ML                  ";09789500373517;"9789500373517";"                   ";"TODOS               ";               0;              6 ;               0;               0;              6 ;"03/08/2021";       6;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1200.00;"NO DEFINIDO ";"             ";" "             
9789873831065;"DEL HABITO                                        ";"RAVAISSON, F        ";"CACTUS              ";"COMA CUATRO         ";"LITERATURA UNIVERSAL";"ML                  ";09789873831065;"9789873831065";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"03/05/2021";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   520.00;"NO DEFINIDO ";"             ";" "             
9789871622788;"DEL INFINITO AL BIFE                              ";"FEUNE DE COLOMBI, E.";"CAJA NEGRA EDITORA  ";"COMA CUATRO         ";"BIOGRAFIAS Y AUTOBIO";"ML                  ";09789871622788;"9789871622788";"                   ";"TODOS               ";               0;               0;              5 ;               0;              5 ;"11/06/2020";       5;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   900.00;"NO DEFINIDO ";"             ";" "             
9788432303494;"DEL MUNDO CERRADO AL UNIVERSO INFINITO            ";"KOYRE, ALEXANDRE    ";"SIGLO XXI ESPAÑA    ";"AKAL                ";"ASTRONOMIA          ";"ML                  ";09788432303494;"9788432303494";"                   ";"TODOS               ";               0;               0;              1 ;               0;              1 ;"05/01/2021";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2960.00;"NO DEFINIDO ";"             ";" "             
9789682304996;"DEL MUNDO CERRADO AL UNIVERSO INFINITO            ";"KOYRE, A            ";"SIGLO XXI (ARGENTINA";"SIGLO VEINTIUNO EDIT";"CIENCIA Y TECNOLOGIA";"ML                  ";09789682304996;"9789682304996";"                   ";"TODOS               ";               0;               0;               0;               0;               0;"22/12/2020";       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1870.00;"NO DEFINIDO ";"             ";" "             
9788416737727;"DEL PADRE AL IPAD                                 ";"UBIETO, JOSE R. (ED)";"NED                 ";"EDICIONES OCEANO S.A";"BEBES-NIÑOS-FAMILIA-";"ML                  ";09788416737727;"9788416737727";"                   ";"TODOS               ";               0;               0;              1 ;               0;              1 ;"10/05/2021";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2250.00;"NO DEFINIDO ";"             ";" "             
9789505182589;"DEL PENSAMIENTO CLINICO AL PARADIGMA CONTEMPORANEO";"GREEN, ANDRE        ";"AMORRORTU EDITORES  ";"AMORRORTU EDITORES S";"PSICOLOGIA Y PSICOAN";"ML                  ";09789505182589;"9789505182589";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"00/00/0000";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1350.00;"NO DEFINIDO ";"             ";" "             
9788492508327;"DEL ROMANTICISMO AL MODERNISMO ARTE               ";"                    ";"MIRAGUANO           ";"LOSADA S.A.         ";"ARTE                ";"ML                  ";09788492508327;"9788492508327";"                   ";"TODOS               ";               0;              1 ;               0;               0;              1 ;"00/00/0000";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1800.00;"NO DEFINIDO ";"             ";" "             
9788432319860;"DEL SACRIFICIO A LA DERROTA                       ";"BUCKLEY, NICOLAS    ";"SIGLO XXI ESPAÑA    ";"AKAL                ";"POLITICA            ";"ML                  ";09788432319860;"9788432319860";"                   ";"TODOS               ";               0;               0;              1 ;               0;              1 ;"05/03/2021";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  3190.00;"NO DEFINIDO ";"             ";" "             
9788425439322;"DEL SENTIDO DE LAS COSAS                          ";"GRONDIN, JEAN       ";"HERDER              ";"EDICIONES MANANTIAL ";"FILOSOFIA           ";"ML                  ";09788425439322;"9788425439322";"                   ";"TODOS               ";               0;               0;              3 ;               0;              3 ;"00/00/0000";       3;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1500.00;"NO DEFINIDO ";"             ";" "             
9788446043041;"DEL SENTIMIENTO TRAGICO DE LA VIDA Y  AGONIA DEL  ";"UNAMUNO, MIGUEL DE  ";"AKAL                ";"AKAL                ";"LITERATURA UNIVERSAL";"ML                  ";09788446043041;"9788446043041";"                   ";"TODOS               ";               0;               0;              4 ;               0;              4 ;"00/00/0000";       4;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2010.00;"NO DEFINIDO ";"             ";" "             
9789500378574;"DEL SENTIMIENTO TRAGICO DE LA VIDA/L O.M.P. 18    ";"UNAMUNO             ";"LOSADA              ";"LOSADA S.A.         ";"FILOSOFIA           ";"ML                  ";09789500378574;"9789500378574";"                   ";"TODOS               ";               0;             13 ;              2 ;               0;             15 ;"23/07/2021";      15;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1000.00;"NO DEFINIDO ";"             ";" "             
9789501296792;"DEL SINTOMA AL FANTASMA Y RETORNO                 ";"MILLER, JACQUES ALAI";"PAIDOS              ";"PLANETA ARGENTINA S.";"PSICOLOGIA Y PSICOAN";"ML                  ";09789501296792;"9789501296792";"                   ";"TODOS               ";               0;              1 ;              2 ;               0;              3 ;"04/03/2021";       3;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1860.00;"NO DEFINIDO ";"             ";" "             
9789877387360;"DELATORA                                          ";"OATES, JOYCE CAROL  ";"ALFAGUARA           ";"RANDOM HOUSE        ";"LITERATURA UNIVERSAL";"ML                  ";09789877387360;"9789877387360";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"19/06/2021";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1999.00;"NO DEFINIDO ";"             ";" "             
9789504641018;"DELICIAS Y GOLOSINAS                              ";"MACHADO, ARNA MARIA ";"ALFAGUARA           ";"EDICIONES SANTILLANA";"LITERATURA INFANTIL ";"ML                  ";09789504641018;"9789504641018";"                   ";"TODOS               ";               0;              2 ;               0;               0;              2 ;"06/02/2016";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;   680.00;"NO DEFINIDO ";"             ";" "             
9788446015505;"DEMARCACIONES ESPECTRALES                         ";"SPRINKER, MICHAEL   ";"AKAL                ";"AKAL                ";"FILOSOFIA           ";"ML                  ";09788446015505;"9788446015505";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"00/00/0000";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  5280.00;"NO DEFINIDO ";"             ";" "             
9789504002741;"DEMIAN                                            ";"HESSE, H            ";"ALIANZA EDITORIAL   ";"CUSPIDE             ";"LITERATURA UNIVERSAL";"ML                  ";09789504002741;"9789504002741";"                   ";"TODOS               ";               0;             16 ;             15 ;               0;             31 ;"21/07/2021";      31;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  1400.00;"NO DEFINIDO ";"             ";" "             
9786070305825;"DEMOCRACIA AL BORDE DEL CAOS                      ";"SANTOS, S           ";"SIGLO XXI (ARGENTINA";"SIGLO VEINTIUNO EDIT";"LITERATURA UNIVERSAL";"ML                  ";09786070305825;"9786070305825";"                   ";"TODOS               ";               0;               0;              2 ;               0;              2 ;"16/12/2019";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  2350.00;"NO DEFINIDO ";"             ";" "             
9788491048053;"DEMOCRACIA EN AMERICA, LA 2                       ";"DE TOCQUEVILLE      ";"ALIANZA EDITORIAL   ";"LOSADA S.A.         ";"POLITICA            ";"ML                  ";09788491048053;"9788491048053";"                   ";"TODOS               ";               0;              2 ;               0;               0;              2 ;"14/07/2021";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  4740.00;"NO DEFINIDO ";"             ";" "             
9788420681702;"DEMOCRACIA EN SUS TEXTOS, LA                      ";"DEL AGUILA          ";"ALIANZA             ";"LOSADA S.A.         ";"POLITICA            ";"ML                  ";09788420681702;"9788420681702";"                   ";"TODOS               ";               0;              1 ;               0;               0;              1 ;"00/00/0000";       1;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  6240.00;"NO DEFINIDO ";"             ";" "             
9788471123916;"DEMOCRACIA Y EDUCACION                            ";"DEWEY, J.           ";"MORATA              ";"LOSADA S.A.         ";"EDUCACION           ";"ML                  ";09788471123916;"9788471123916";"                   ";"TODOS               ";               0;              2 ;               0;               0;              2 ;"12/07/2021";       2;       0;       0;       0;       0;       0;       0;       0;       0;       0;       0;  4350.00;"NO DEFINIDO ";"             ";" "             
